WP_012630697.1_5277	WP_012630697.1_5277
WP_012623649.1_5341	WP_012623649.1_5341
WP_012625727.1_30	WP_012625727.1_30
WP_012625758.1_62	WP_012625758.1_62
WP_012625789.1_94	WP_012625789.1_94
WP_012625824.1_126	WP_012625824.1_126
WP_012625855.1_158	WP_012625855.1_158
WP_012625889.1_190	WP_012625889.1_190
WP_012625922.1_222	WP_012625922.1_222
WP_012625954.1_254	WP_012625954.1_254
WP_041236523.1_286	WP_041236523.1_286
WP_156793567.1_318	WP_156793567.1_318
WP_012626047.1_350	WP_012626047.1_350
WP_012626078.1_382	WP_012626078.1_382
WP_049770914.1_414	WP_049770914.1_414
WP_012626134.1_446	WP_012626134.1_446
WP_012626165.1_478	WP_012626165.1_478
WP_012626198.1_510	WP_012626198.1_510
WP_012626233.1_542	WP_012626233.1_542
WP_012626264.1_574	WP_012626264.1_574
WP_012626297.1_606	WP_012626297.1_606
WP_012626331.1_638	WP_012626331.1_638
WP_012626364.1_670	WP_012626364.1_670
WP_012626398.1_702	WP_012626398.1_702
WP_012626430.1_734	WP_012626430.1_734
WP_012626462.1_766	WP_012626462.1_766
WP_012626494.1_798	WP_012626494.1_798
WP_012626526.1_830	WP_012626526.1_830
WP_012626558.1_862	WP_012626558.1_862
WP_012626589.1_894	WP_012626589.1_894
WP_049771099.1_926	WP_049771099.1_926
WP_012626649.1_958	WP_012626649.1_958
WP_012626679.1_990	WP_012626679.1_990
WP_012626711.1_1022	WP_012626711.1_1022
WP_012626744.1_1054	WP_012626744.1_1054
WP_012626774.1_1086	WP_012626774.1_1086
WP_012626804.1_1118	WP_012626804.1_1118
WP_012626835.1_1150	WP_012626835.1_1150
WP_012626866.1_1182	WP_012626866.1_1182
WP_156793758.1_1246	WP_156793758.1_1246
WP_012626964.1_1278	WP_012626964.1_1278
WP_012626995.1_1310	WP_012626995.1_1310
WP_012627028.1_1342	WP_012627028.1_1342
WP_012627058.1_1374	WP_012627058.1_1374
WP_156793766.1_1406	WP_156793766.1_1406
WP_012627122.1_1438	WP_012627122.1_1438
WP_012627154.1_1470	WP_012627154.1_1470
WP_083774708.1_1502	WP_083774708.1_1502
WP_012627217.1_1534	WP_012627217.1_1534
WP_012627242.1_1566	WP_012627242.1_1566
WP_012627268.1_1598	WP_012627268.1_1598
WP_012627333.1_1662	WP_012627333.1_1662
WP_012627364.1_1694	WP_012627364.1_1694
WP_012627393.1_1726	WP_012627393.1_1726
WP_041236243.1_1758	WP_041236243.1_1758
WP_012627458.1_1790	WP_012627458.1_1790
WP_012627458.1_1790	WP_012627302.1_1632
WP_012627487.1_1822	WP_012627487.1_1822
WP_015939462.1_5083	WP_015939462.1_5083
WP_015939493.1_5115	WP_015939493.1_5115
WP_015939493.1_5115	WP_012626067.1_370
WP_unassigned_5147	WP_unassigned_5147
WP_012630616.1_5179	WP_012630616.1_5179
WP_unassigned_5243	WP_unassigned_5243
WP_unassigned_5275	WP_unassigned_5275
WP_012623647.1_5339	WP_012623647.1_5339
WP_012625725.1_28	WP_012625725.1_28
WP_012625756.1_60	WP_012625756.1_60
WP_012625787.1_92	WP_012625787.1_92
WP_041236118.1_124	WP_041236118.1_124
WP_012625853.1_156	WP_012625853.1_156
WP_012625887.1_188	WP_012625887.1_188
WP_083774689.1_220	WP_083774689.1_220
WP_012625952.1_252	WP_012625952.1_252
WP_012625983.1_284	WP_012625983.1_284
WP_012626014.1_316	WP_012626014.1_316
WP_012626044.1_348	WP_012626044.1_348
WP_012626076.1_380	WP_012626076.1_380
WP_012626103.1_412	WP_012626103.1_412
WP_012626132.1_444	WP_012626132.1_444
WP_012626163.1_476	WP_012626163.1_476
WP_012626196.1_508	WP_012626196.1_508
WP_012626230.1_540	WP_012626230.1_540
WP_012626262.1_572	WP_012626262.1_572
WP_012626295.1_604	WP_012626295.1_604
WP_012626329.1_636	WP_012626329.1_636
WP_041236593.1_668	WP_041236593.1_668
WP_012626394.1_700	WP_012626394.1_700
WP_083774760.1_732	WP_083774760.1_732
WP_012626460.1_764	WP_012626460.1_764
WP_012626492.1_796	WP_012626492.1_796
WP_012626524.1_828	WP_012626524.1_828
WP_012626556.1_860	WP_012626556.1_860
WP_156793748.1_892	WP_156793748.1_892
WP_012626617.1_924	WP_012626617.1_924
WP_012626648.1_956	WP_012626648.1_956
WP_unassigned_988	WP_unassigned_988
WP_012626709.1_1020	WP_012626709.1_1020
WP_012626742.1_1052	WP_012626742.1_1052
WP_012626772.1_1084	WP_012626772.1_1084
WP_012626803.1_1116	WP_012626803.1_1116
WP_012626833.1_1148	WP_012626833.1_1148
WP_012626864.1_1180	WP_012626864.1_1180
WP_012626897.1_1212	WP_012626897.1_1212
WP_012626929.1_1244	WP_012626929.1_1244
WP_012626962.1_1276	WP_012626962.1_1276
WP_012626993.1_1308	WP_012626993.1_1308
WP_156793605.1_1340	WP_156793605.1_1340
WP_012627056.1_1372	WP_012627056.1_1372
WP_012627089.1_1404	WP_012627089.1_1404
WP_012627120.1_1436	WP_012627120.1_1436
WP_012627152.1_1468	WP_012627152.1_1468
WP_012627184.1_1500	WP_012627184.1_1500
WP_012627215.1_1532	WP_012627215.1_1532
WP_012627240.1_1564	WP_012627240.1_1564
WP_012627266.1_1596	WP_012627266.1_1596
WP_041236236.1_1628	WP_041236236.1_1628
WP_012627331.1_1660	WP_012627331.1_1660
WP_012627362.1_1692	WP_012627362.1_1692
WP_041236239.1_1724	WP_041236239.1_1724
WP_012627425.1_1756	WP_012627425.1_1756
WP_049771117.1_1788	WP_049771117.1_1788
WP_012627485.1_1820	WP_012627485.1_1820
WP_012627513.1_1852	WP_012627513.1_1852
WP_012627546.1_1884	WP_012627546.1_1884
WP_012627607.1_1948	WP_012627607.1_1948
WP_012627639.1_1980	WP_012627639.1_1980
WP_012627671.1_2012	WP_012627671.1_2012
WP_012627703.1_2044	WP_012627703.1_2044
WP_012627732.1_2076	WP_012627732.1_2076
WP_012627764.1_2108	WP_012627764.1_2108
WP_012627795.1_2140	WP_012627795.1_2140
WP_012627860.1_2204	WP_012627860.1_2204
WP_012627893.1_2236	WP_012627893.1_2236
WP_012627924.1_2268	WP_012627924.1_2268
WP_012627956.1_2300	WP_012627956.1_2300
WP_012627989.1_2332	WP_012627989.1_2332
WP_012628021.1_2364	WP_012628021.1_2364
WP_012628054.1_2396	WP_012628054.1_2396
WP_012628084.1_2428	WP_012628084.1_2428
WP_012628109.1_2460	WP_012628109.1_2460
WP_012628143.1_2492	WP_012628143.1_2492
WP_012628174.1_2524	WP_012628174.1_2524
WP_012628208.1_2556	WP_012628208.1_2556
WP_012628240.1_2588	WP_012628240.1_2588
WP_012628240.1_2588	WP_012628242.1_2590
WP_012628270.1_2620	WP_012628270.1_2620
WP_012628302.1_2652	WP_012628302.1_2652
WP_012628334.1_2684	WP_012628334.1_2684
WP_012628364.1_2716	WP_012628364.1_2716
WP_012628389.1_2748	WP_012628389.1_2748
WP_012628452.1_2812	WP_012628452.1_2812
WP_012628481.1_2844	WP_012628481.1_2844
WP_156793814.1_2876	WP_156793814.1_2876
WP_012628541.1_2908	WP_012628541.1_2908
WP_012628541.1_2908	WP_156793654.1_2897
WP_012626464.1_768	WP_012626464.1_768
WP_012626496.1_800	WP_012626496.1_800
WP_012626530.1_832	WP_012626530.1_832
WP_012626560.1_864	WP_012626560.1_864
WP_012626591.1_896	WP_012626591.1_896
WP_012626621.1_928	WP_012626621.1_928
WP_012626651.1_960	WP_012626651.1_960
WP_012626681.1_992	WP_012626681.1_992
WP_012626713.1_1024	WP_012626713.1_1024
WP_012626746.1_1056	WP_012626746.1_1056
WP_012626776.1_1088	WP_012626776.1_1088
WP_156793597.1_1120	WP_156793597.1_1120
WP_012626837.1_1152	WP_012626837.1_1152
WP_012626868.1_1184	WP_012626868.1_1184
WP_012626900.1_1216	WP_012626900.1_1216
WP_012626900.1_1216	WP_012626899.1_1214
WP_041236209.1_1248	WP_041236209.1_1248
WP_083774702.1_1280	WP_083774702.1_1280
WP_012626997.1_1312	WP_012626997.1_1312
WP_012627030.1_1344	WP_012627030.1_1344
WP_012627060.1_1376	WP_012627060.1_1376
WP_012627093.1_1408	WP_012627093.1_1408
WP_012627124.1_1440	WP_012627124.1_1440
WP_012627188.1_1504	WP_012627188.1_1504
WP_012627219.1_1536	WP_012627219.1_1536
WP_012627243.1_1568	WP_012627243.1_1568
WP_012627270.1_1600	WP_012627270.1_1600
WP_012627335.1_1664	WP_012627335.1_1664
WP_012627366.1_1696	WP_012627366.1_1696
WP_unassigned_1728	WP_unassigned_1728
WP_012627428.1_1760	WP_012627428.1_1760
WP_012627459.1_1792	WP_012627459.1_1792
WP_012627489.1_1824	WP_012627489.1_1824
WP_012627517.1_1856	WP_012627517.1_1856
WP_012627549.1_1888	WP_012627549.1_1888
WP_012627579.1_1920	WP_012627579.1_1920
WP_012627611.1_1952	WP_012627611.1_1952
WP_012627643.1_1984	WP_012627643.1_1984
WP_012627676.1_2016	WP_012627676.1_2016
WP_012627707.1_2048	WP_012627707.1_2048
WP_012627736.1_2080	WP_012627736.1_2080
WP_012627768.1_2112	WP_012627768.1_2112
WP_012627799.1_2144	WP_012627799.1_2144
WP_012627829.1_2176	WP_012627829.1_2176
WP_012627864.1_2208	WP_012627864.1_2208
WP_012627895.1_2240	WP_012627895.1_2240
WP_012627928.1_2272	WP_012627928.1_2272
WP_012627960.1_2304	WP_012627960.1_2304
WP_012627993.1_2336	WP_012627993.1_2336
WP_012628025.1_2368	WP_012628025.1_2368
WP_083774782.1_2400	WP_083774782.1_2400
WP_012628088.1_2432	WP_012628088.1_2432
WP_012628113.1_2464	WP_012628113.1_2464
WP_041236994.1_2528	WP_041236994.1_2528
WP_012628212.1_2560	WP_012628212.1_2560
WP_071819266.1_2592	WP_071819266.1_2592
WP_012628274.1_2624	WP_012628274.1_2624
WP_012628307.1_2656	WP_012628307.1_2656
WP_012628369.1_2720	WP_012628369.1_2720
WP_unassigned_2752	WP_unassigned_2752
WP_012628424.1_2784	WP_012628424.1_2784
WP_012628457.1_2816	WP_012628457.1_2816
WP_012628487.1_2848	WP_012628487.1_2848
WP_012628515.1_2880	WP_012628515.1_2880
WP_012628545.1_2912	WP_012628545.1_2912
WP_012628579.1_2944	WP_012628579.1_2944
WP_071819274.1_2976	WP_071819274.1_2976
WP_012628645.1_3008	WP_012628645.1_3008
WP_012628677.1_3040	WP_012628677.1_3040
WP_012628709.1_3072	WP_012628709.1_3072
WP_012628742.1_3104	WP_012628742.1_3104
WP_012628774.1_3136	WP_012628774.1_3136
WP_012628809.1_3168	WP_012628809.1_3168
WP_012628809.1_3168	WP_012626092.1_398
WP_012628840.1_3200	WP_012628840.1_3200
WP_unassigned_3232	WP_unassigned_3232
WP_012628902.1_3264	WP_012628902.1_3264
WP_012628934.1_3296	WP_012628934.1_3296
WP_156793828.1_3328	WP_156793828.1_3328
WP_041237157.1_3360	WP_041237157.1_3360
WP_012629029.1_3392	WP_012629029.1_3392
WP_012629062.1_3424	WP_012629062.1_3424
WP_012629094.1_3456	WP_012629094.1_3456
WP_041237195.1_3488	WP_041237195.1_3488
WP_012629157.1_3520	WP_012629157.1_3520
WP_012629187.1_3552	WP_012629187.1_3552
WP_012629219.1_3584	WP_012629219.1_3584
WP_012629251.1_3616	WP_012629251.1_3616
WP_012629281.1_3648	WP_012629281.1_3648
WP_012629312.1_3680	WP_012629312.1_3680
WP_012629343.1_3712	WP_012629343.1_3712
WP_012629343.1_3712	WP_012629344.1_3713
WP_012629343.1_3712	WP_012629345.1_3714
WP_049771156.1_3744	WP_049771156.1_3744
WP_012629406.1_3776	WP_012629406.1_3776
WP_041237263.1_3808	WP_041237263.1_3808
WP_012629503.1_3872	WP_012629503.1_3872
WP_012629532.1_3904	WP_012629532.1_3904
WP_156793844.1_3936	WP_156793844.1_3936
WP_012627545.1_1883	WP_012627545.1_1883
WP_012627575.1_1915	WP_012627575.1_1915
WP_012627606.1_1947	WP_012627606.1_1947
WP_012627638.1_1979	WP_012627638.1_1979
WP_012627670.1_2011	WP_012627670.1_2011
WP_012627702.1_2043	WP_012627702.1_2043
WP_012627731.1_2075	WP_012627731.1_2075
WP_012627763.1_2107	WP_012627763.1_2107
WP_012627794.1_2139	WP_012627794.1_2139
WP_012627825.1_2171	WP_012627825.1_2171
WP_012627859.1_2203	WP_012627859.1_2203
WP_012627892.1_2235	WP_012627892.1_2235
WP_083774719.1_2267	WP_083774719.1_2267
WP_012627955.1_2299	WP_012627955.1_2299
WP_012627988.1_2331	WP_012627988.1_2331
WP_012628020.1_2363	WP_012628020.1_2363
WP_012628052.1_2395	WP_012628052.1_2395
WP_012628083.1_2427	WP_012628083.1_2427
WP_012628108.1_2459	WP_012628108.1_2459
WP_012628141.1_2491	WP_012628141.1_2491
WP_012628141.1_2491	WP_012627584.1_1926
WP_012628173.1_2523	WP_012628173.1_2523
WP_012628207.1_2555	WP_012628207.1_2555
WP_083774724.1_2587	WP_083774724.1_2587
WP_012628269.1_2619	WP_012628269.1_2619
WP_012628301.1_2651	WP_012628301.1_2651
WP_012628333.1_2683	WP_012628333.1_2683
WP_012628363.1_2715	WP_012628363.1_2715
WP_012628388.1_2747	WP_012628388.1_2747
WP_012628421.1_2779	WP_012628421.1_2779
WP_unassigned_2843	WP_unassigned_2843
WP_012628510.1_2875	WP_012628510.1_2875
WP_012628540.1_2907	WP_012628540.1_2907
WP_012628573.1_2939	WP_012628573.1_2939
WP_012628607.1_2971	WP_012628607.1_2971
WP_041236337.1_3003	WP_041236337.1_3003
WP_012628672.1_3035	WP_012628672.1_3035
WP_012628704.1_3067	WP_012628704.1_3067
WP_012628739.1_3099	WP_012628739.1_3099
WP_012628769.1_3131	WP_012628769.1_3131
WP_012628804.1_3163	WP_012628804.1_3163
WP_012628836.1_3195	WP_012628836.1_3195
WP_012628896.1_3259	WP_012628896.1_3259
WP_012628929.1_3291	WP_012628929.1_3291
WP_012628960.1_3323	WP_012628960.1_3323
WP_012628991.1_3355	WP_012628991.1_3355
WP_012629024.1_3387	WP_012629024.1_3387
WP_012629058.1_3419	WP_012629058.1_3419
WP_012629088.1_3451	WP_012629088.1_3451
WP_012629122.1_3483	WP_012629122.1_3483
WP_156793837.1_3515	WP_156793837.1_3515
WP_156793675.1_3547	WP_156793675.1_3547
WP_012629214.1_3579	WP_012629214.1_3579
WP_012629245.1_3611	WP_012629245.1_3611
WP_012629277.1_3643	WP_012629277.1_3643
WP_012629307.1_3675	WP_012629307.1_3675
WP_012629338.1_3707	WP_012629338.1_3707
WP_012629369.1_3739	WP_012629369.1_3739
WP_012629401.1_3771	WP_012629401.1_3771
WP_012629434.1_3803	WP_012629434.1_3803
WP_049771037.1_3835	WP_049771037.1_3835
WP_012629498.1_3867	WP_012629498.1_3867
WP_012629527.1_3899	WP_012629527.1_3899
WP_012629560.1_3931	WP_012629560.1_3931
WP_041237289.1_3963	WP_041237289.1_3963
WP_012629624.1_3995	WP_012629624.1_3995
WP_012629659.1_4027	WP_012629659.1_4027
WP_012629686.1_4059	WP_012629686.1_4059
WP_012629718.1_4091	WP_012629718.1_4091
WP_012629750.1_4123	WP_012629750.1_4123
WP_083774743.1_4155	WP_083774743.1_4155
WP_012629816.1_4187	WP_012629816.1_4187
WP_012629846.1_4219	WP_012629846.1_4219
WP_041237336.1_4251	WP_041237336.1_4251
WP_012629908.1_4283	WP_012629908.1_4283
WP_012629939.1_4315	WP_012629939.1_4315
WP_012629970.1_4347	WP_012629970.1_4347
WP_012629998.1_4379	WP_012629998.1_4379
WP_012630029.1_4411	WP_012630029.1_4411
WP_156793709.1_4443	WP_156793709.1_4443
WP_012630094.1_4475	WP_012630094.1_4475
WP_012630126.1_4507	WP_012630126.1_4507
WP_012630157.1_4539	WP_012630157.1_4539
WP_012630189.1_4571	WP_012630189.1_4571
WP_012630223.1_4603	WP_012630223.1_4603
WP_156793715.1_4635	WP_156793715.1_4635
WP_012630285.1_4667	WP_012630285.1_4667
WP_012630318.1_4699	WP_012630318.1_4699
WP_012630349.1_4731	WP_012630349.1_4731
WP_unassigned_4763	WP_unassigned_4763
WP_041236453.1_4795	WP_041236453.1_4795
WP_041237471.1_4859	WP_041237471.1_4859
WP_012630498.1_4891	WP_012630498.1_4891
WP_012630530.1_4923	WP_012630530.1_4923
WP_012630564.1_4955	WP_012630564.1_4955
WP_041237508.1_5019	WP_041237508.1_5019
WP_015939428.1_5051	WP_015939428.1_5051
WP_012628544.1_2911	WP_012628544.1_2911
WP_012628578.1_2943	WP_012628578.1_2943
WP_012628612.1_2975	WP_012628612.1_2975
WP_012628644.1_3007	WP_012628644.1_3007
WP_012628676.1_3039	WP_012628676.1_3039
WP_156793657.1_3071	WP_156793657.1_3071
WP_156793660.1_3103	WP_156793660.1_3103
WP_012628773.1_3135	WP_012628773.1_3135
WP_012628808.1_3167	WP_012628808.1_3167
WP_012628872.1_3231	WP_012628872.1_3231
WP_012628901.1_3263	WP_012628901.1_3263
WP_012628933.1_3295	WP_012628933.1_3295
WP_012628964.1_3327	WP_012628964.1_3327
WP_012628995.1_3359	WP_012628995.1_3359
WP_012629028.1_3391	WP_012629028.1_3391
WP_012629061.1_3423	WP_012629061.1_3423
WP_049771150.1_3455	WP_049771150.1_3455
WP_012629126.1_3487	WP_012629126.1_3487
WP_012629156.1_3519	WP_012629156.1_3519
WP_012629186.1_3551	WP_012629186.1_3551
WP_049771024.1_3583	WP_049771024.1_3583
WP_083774733.1_3615	WP_083774733.1_3615
WP_012629311.1_3679	WP_012629311.1_3679
WP_012629342.1_3711	WP_012629342.1_3711
WP_012629373.1_3743	WP_012629373.1_3743
WP_012629405.1_3775	WP_012629405.1_3775
WP_012629438.1_3807	WP_012629438.1_3807
WP_041237268.1_3839	WP_041237268.1_3839
WP_041237268.1_3839	WP_156793793.1_2219
WP_012629502.1_3871	WP_012629502.1_3871
WP_012629531.1_3903	WP_012629531.1_3903
WP_012629564.1_3935	WP_012629564.1_3935
WP_012629597.1_3967	WP_012629597.1_3967
WP_012629628.1_3999	WP_012629628.1_3999
WP_012629663.1_4031	WP_012629663.1_4031
WP_012629690.1_4063	WP_012629690.1_4063
WP_012629722.1_4095	WP_012629722.1_4095
WP_083774742.1_4127	WP_083774742.1_4127
WP_012629788.1_4159	WP_012629788.1_4159
WP_012629819.1_4191	WP_012629819.1_4191
WP_012629850.1_4223	WP_012629850.1_4223
WP_012629884.1_4255	WP_012629884.1_4255
WP_012629912.1_4287	WP_012629912.1_4287
WP_083774795.1_4319	WP_083774795.1_4319
WP_012629973.1_4351	WP_012629973.1_4351
WP_012630002.1_4383	WP_012630002.1_4383
WP_012630033.1_4415	WP_012630033.1_4415
WP_012630065.1_4447	WP_012630065.1_4447
WP_012630098.1_4479	WP_012630098.1_4479
WP_unassigned_4511	WP_unassigned_4511
WP_012630161.1_4543	WP_012630161.1_4543
WP_012630193.1_4575	WP_012630193.1_4575
WP_012630227.1_4607	WP_012630227.1_4607
WP_049771059.1_4639	WP_049771059.1_4639
WP_012630290.1_4671	WP_012630290.1_4671
WP_012630353.1_4735	WP_012630353.1_4735
WP_012630383.1_4767	WP_012630383.1_4767
WP_041236454.1_4799	WP_041236454.1_4799
WP_041236460.1_4863	WP_041236460.1_4863
WP_041236462.1_4895	WP_041236462.1_4895
WP_012630534.1_4927	WP_012630534.1_4927
WP_012630568.1_4959	WP_012630568.1_4959
WP_012623472.1_4991	WP_012623472.1_4991
WP_015939394.1_5023	WP_015939394.1_5023
WP_015939432.1_5055	WP_015939432.1_5055
WP_015939467.1_5087	WP_015939467.1_5087
WP_156793884.1_5119	WP_156793884.1_5119
WP_012630596.1_5151	WP_012630596.1_5151
WP_012630618.1_5183	WP_012630618.1_5183
WP_012630668.1_5247	WP_012630668.1_5247
WP_012630699.1_5279	WP_012630699.1_5279
WP_012630732.1_5311	WP_012630732.1_5311
WP_012623651.1_5343	WP_012623651.1_5343
WP_012625729.1_32	WP_012625729.1_32
WP_012625760.1_64	WP_012625760.1_64
WP_012625791.1_96	WP_012625791.1_96
WP_041236491.1_128	WP_041236491.1_128
WP_012625857.1_160	WP_012625857.1_160
WP_012625891.1_192	WP_012625891.1_192
WP_012625924.1_224	WP_012625924.1_224
WP_049770909.1_256	WP_049770909.1_256
WP_012625987.1_288	WP_012625987.1_288
WP_012626017.1_320	WP_012626017.1_320
WP_012626049.1_352	WP_012626049.1_352
WP_156793570.1_384	WP_156793570.1_384
WP_156793570.1_384	WP_unassigned_2827
WP_041236145.1_416	WP_041236145.1_416
WP_012626136.1_448	WP_012626136.1_448
WP_041236151.1_480	WP_041236151.1_480
WP_012626200.1_512	WP_012626200.1_512
WP_012626235.1_544	WP_012626235.1_544
WP_012626266.1_576	WP_012626266.1_576
WP_041236164.1_608	WP_041236164.1_608
WP_012626333.1_640	WP_012626333.1_640
WP_012626366.1_672	WP_012626366.1_672
WP_012626400.1_704	WP_012626400.1_704
WP_156793745.1_736	WP_156793745.1_736
WP_012626689.1_1000	WP_012626689.1_1000
WP_012626721.1_1032	WP_012626721.1_1032
WP_012626755.1_1064	WP_012626755.1_1064
WP_012626783.1_1096	WP_012626783.1_1096
WP_012626813.1_1128	WP_012626813.1_1128
WP_unassigned_1160	WP_unassigned_1160
WP_156793600.1_1192	WP_156793600.1_1192
WP_012626909.1_1224	WP_012626909.1_1224
WP_012626942.1_1256	WP_012626942.1_1256
WP_012626974.1_1288	WP_012626974.1_1288
WP_041236215.1_1320	WP_041236215.1_1320
WP_012627036.1_1352	WP_012627036.1_1352
WP_012627068.1_1384	WP_012627068.1_1384
WP_083774707.1_1416	WP_083774707.1_1416
WP_012627132.1_1448	WP_012627132.1_1448
WP_012627164.1_1480	WP_012627164.1_1480
WP_012627196.1_1512	WP_012627196.1_1512
WP_012627223.1_1544	WP_012627223.1_1544
WP_unassigned_1576	WP_unassigned_1576
WP_156793774.1_1608	WP_156793774.1_1608
WP_012627311.1_1640	WP_012627311.1_1640
WP_012627343.1_1672	WP_012627343.1_1672
WP_012627372.1_1704	WP_012627372.1_1704
WP_156793613.1_1736	WP_156793613.1_1736
WP_156793776.1_1768	WP_156793776.1_1768
WP_012627465.1_1800	WP_012627465.1_1800
WP_012627497.1_1832	WP_012627497.1_1832
WP_156793778.1_1864	WP_156793778.1_1864
WP_012627555.1_1896	WP_012627555.1_1896
WP_012627586.1_1928	WP_012627586.1_1928
WP_012627618.1_1960	WP_012627618.1_1960
WP_012627651.1_1992	WP_012627651.1_1992
WP_012627684.1_2024	WP_012627684.1_2024
WP_012627715.1_2056	WP_012627715.1_2056
WP_012627742.1_2088	WP_012627742.1_2088
WP_012627742.1_2088	WP_012623466.1_4985
WP_012627776.1_2120	WP_012627776.1_2120
WP_012627807.1_2152	WP_012627807.1_2152
WP_012627807.1_2152	WP_041236925.1_2153
WP_012627838.1_2184	WP_012627838.1_2184
WP_012627872.1_2216	WP_012627872.1_2216
WP_041236942.1_2248	WP_041236942.1_2248
WP_012627936.1_2280	WP_012627936.1_2280
WP_012627968.1_2312	WP_012627968.1_2312
WP_012628000.1_2344	WP_012628000.1_2344
WP_012628033.1_2376	WP_012628033.1_2376
WP_012628065.1_2408	WP_012628065.1_2408
WP_012628093.1_2440	WP_012628093.1_2440
WP_012628122.1_2472	WP_012628122.1_2472
WP_012628154.1_2504	WP_012628154.1_2504
WP_012628186.1_2536	WP_012628186.1_2536
WP_012628220.1_2568	WP_012628220.1_2568
WP_012628250.1_2600	WP_012628250.1_2600
WP_012628283.1_2632	WP_012628283.1_2632
WP_012628314.1_2664	WP_012628314.1_2664
WP_012628344.1_2696	WP_012628344.1_2696
WP_012628377.1_2728	WP_012628377.1_2728
WP_012628401.1_2760	WP_012628401.1_2760
WP_071819271.1_2792	WP_071819271.1_2792
WP_071819315.1_2824	WP_071819315.1_2824
WP_156793650.1_2856	WP_156793650.1_2856
WP_012628523.1_2888	WP_012628523.1_2888
WP_041236331.1_2920	WP_041236331.1_2920
WP_012628588.1_2952	WP_012628588.1_2952
WP_012628621.1_2984	WP_012628621.1_2984
WP_012628685.1_3048	WP_012628685.1_3048
WP_012628718.1_3080	WP_012628718.1_3080
WP_012628750.1_3112	WP_012628750.1_3112
WP_012628782.1_3144	WP_012628782.1_3144
WP_041236350.1_3176	WP_041236350.1_3176
WP_012628848.1_3208	WP_012628848.1_3208
WP_012628879.1_3240	WP_012628879.1_3240
WP_012628910.1_3272	WP_012628910.1_3272
WP_unassigned_3304	WP_unassigned_3304
WP_012628972.1_3336	WP_012628972.1_3336
WP_156793831.1_3368	WP_156793831.1_3368
WP_012629037.1_3400	WP_012629037.1_3400
WP_012629103.1_3464	WP_012629103.1_3464
WP_156793835.1_3496	WP_156793835.1_3496
WP_012629164.1_3528	WP_012629164.1_3528
WP_012629195.1_3560	WP_012629195.1_3560
WP_012629226.1_3592	WP_012629226.1_3592
WP_012629258.1_3624	WP_012629258.1_3624
WP_083774735.1_3656	WP_083774735.1_3656
WP_012629319.1_3688	WP_012629319.1_3688
WP_012629350.1_3720	WP_012629350.1_3720
WP_012629382.1_3752	WP_012629382.1_3752
WP_012629415.1_3784	WP_012629415.1_3784
WP_012629447.1_3816	WP_012629447.1_3816
WP_012629478.1_3848	WP_012629478.1_3848
WP_012629510.1_3880	WP_012629510.1_3880
WP_012629573.1_3944	WP_012629573.1_3944
WP_012629606.1_3976	WP_012629606.1_3976
WP_012629639.1_4008	WP_012629639.1_4008
WP_012629672.1_4040	WP_012629672.1_4040
WP_012629699.1_4072	WP_012629699.1_4072
WP_041236415.1_4104	WP_041236415.1_4104
WP_012629764.1_4136	WP_012629764.1_4136
WP_012629797.1_4168	WP_012629797.1_4168
WP_012627716.1_2057	WP_012627716.1_2057
WP_012627743.1_2089	WP_012627743.1_2089
WP_012627777.1_2121	WP_012627777.1_2121
WP_012627839.1_2185	WP_012627839.1_2185
WP_012627873.1_2217	WP_012627873.1_2217
WP_012627904.1_2249	WP_012627904.1_2249
WP_012627937.1_2281	WP_012627937.1_2281
WP_012627969.1_2313	WP_012627969.1_2313
WP_041236284.1_2345	WP_041236284.1_2345
WP_012628034.1_2377	WP_012628034.1_2377
WP_012628066.1_2409	WP_012628066.1_2409
WP_041236297.1_2441	WP_041236297.1_2441
WP_012628123.1_2473	WP_012628123.1_2473
WP_012628155.1_2505	WP_012628155.1_2505
WP_012628187.1_2537	WP_012628187.1_2537
WP_012628221.1_2569	WP_012628221.1_2569
WP_012628251.1_2601	WP_012628251.1_2601
WP_012628284.1_2633	WP_012628284.1_2633
WP_012628315.1_2665	WP_012628315.1_2665
WP_012628345.1_2697	WP_012628345.1_2697
WP_unassigned_2729	WP_unassigned_2729
WP_012628402.1_2761	WP_012628402.1_2761
WP_012628432.1_2793	WP_012628432.1_2793
WP_012628467.1_2825	WP_012628467.1_2825
WP_083774785.1_2857	WP_083774785.1_2857
WP_012628524.1_2889	WP_012628524.1_2889
WP_012628554.1_2921	WP_012628554.1_2921
WP_012628589.1_2953	WP_012628589.1_2953
WP_unassigned_2985	WP_unassigned_2985
WP_012628655.1_3017	WP_012628655.1_3017
WP_012628686.1_3049	WP_012628686.1_3049
WP_012628719.1_3081	WP_012628719.1_3081
WP_012628752.1_3113	WP_012628752.1_3113
WP_012628783.1_3145	WP_012628783.1_3145
WP_156793664.1_3177	WP_156793664.1_3177
WP_049771009.1_3209	WP_049771009.1_3209
WP_012628880.1_3241	WP_012628880.1_3241
WP_012628911.1_3273	WP_012628911.1_3273
WP_012628943.1_3305	WP_012628943.1_3305
WP_unassigned_3337	WP_unassigned_3337
WP_012629005.1_3369	WP_012629005.1_3369
WP_041236366.1_3401	WP_041236366.1_3401
WP_156793672.1_3465	WP_156793672.1_3465
WP_012629136.1_3497	WP_012629136.1_3497
